ID,Path,Area,Location,Rooms,Floor,Floors,Repaired,Price,Currency,address
5948475,https://bina.az/items/5948475,56.0,Bakıxanov q.,2.0,4.0,4.0,True,106000,AZN,Nazim İsmayılov küç.
5948471,https://bina.az/items/5948471,70.0,Dərnəgül m.,2.0,13.0,19.0,True,275000,AZN,Əcəmi Naxçıvani küç 103
4784485,https://bina.az/items/4784485,38.5,Qara Qarayev m.,1.0,10.0,16.0,,135000,AZN,Qara Qarayev prospekti
5948468,https://bina.az/items/5948468,72.0,Masazır q.,2.0,6.0,6.0,True,75000,AZN,Qurtuluş 93 yaşayış kompleksi
5933528,https://bina.az/items/5933528,36.0,Gənclik m.,1.0,2.0,9.0,True,129000,AZN,Koroğlu Rəhimov küç.
5948469,https://bina.az/items/5948469,200.0,Masazır q.,7.0,,,True,125000,AZN,Masazır qəsəbəsi
5948470,https://bina.az/items/5948470,100.0,Həzi Aslanov m.,4.0,1.0,9.0,True,164000,AZN,Çingizxan Kərimov küç
5577924,https://bina.az/items/5577924,264.0,Nəsimi r.,4.0,7.0,16.0,True,780000,AZN,Ceyhun Hacibeyli küçəsi
5948467,https://bina.az/items/5948467,70.0,Gənclik m.,3.0,4.0,9.0,True,205000,AZN,Atatürk pr .
5948464,https://bina.az/items/5948464,40.0,İnşaatçılar m.,1.0,7.0,9.0,True,135000,AZN,Həsən bəy Zərdabi pr
5844552,https://bina.az/items/5844552,125.0,Qara Qarayev m.,3.0,8.0,18.0,,337000,AZN,Qara Qarayev prospekti
5816994,https://bina.az/items/5816994,50.0,İnşaatçılar m.,2.0,18.0,21.0,True,148000,AZN,Əsəd Əhmədov küçəsi
5924741,https://bina.az/items/5924741,69.2,Yeni Günəşli q.,2.0,11.0,14.0,True,165000,AZN,ABBAS FƏTULLAYEV KÜÇ
5931447,https://bina.az/items/5931447,60.0,Nəsimi r.,,,,True,599999,AZN,Xan Şuşinski küç.
5512053,https://bina.az/items/5512053,46.0,Qara Qarayev m.,2.0,11.0,16.0,True,155000,AZN,Kamil Balakişiyev küçəsi
3996876,https://bina.az/items/3996876,400.0,Nardaran q.,6.0,,,True,370000,AZN,Nardaran qəsəbəsi
5948463,https://bina.az/items/5948463,91.0,28 May m.,2.0,8.0,18.0,True,342000,AZN,Azadlıq prospekti
5512115,https://bina.az/items/5512115,77.0,Qara Qarayev m.,3.0,11.0,16.0,True,248000,AZN,Kamil Balakişiyev küçəsi
5641889,https://bina.az/items/5641889,60.0,Yeni Günəşli q.,2.0,14.0,14.0,True,137000,AZN,Abbas Fətullayev küçəsi
5852680,https://bina.az/items/5852680,160.0,Binə q.,5.0,,,True,192000,AZN,Binə qəsəbəsi
5948461,https://bina.az/items/5948461,150.0,Mərdəkan q.,4.0,,,True,165000,AZN,Mərdəkan qəsəbəsi
5845722,https://bina.az/items/5845722,115.0,Şah İsmayıl Xətai m.,3.0,14.0,17.0,True,370000,AZN,Xocalı pr .
5941600,https://bina.az/items/5941600,60.0,Bakıxanov q.,2.0,4.0,5.0,True,126000,AZN,Nazim İsmayılov küç.
5783702,https://bina.az/items/5783702,60.0,Yeni Günəşli q.,2.0,14.0,15.0,True,137000,AZN,Abbas Fətullayev  küçəsi
5792698,https://bina.az/items/5792698,55.0,Şah İsmayıl Xətai m.,2.0,3.0,17.0,True,193000,AZN,Nəcəfqulu Rəfiyev küç.
5408775,https://bina.az/items/5408775,62.5,Qara Qarayev m.,2.0,6.0,16.0,True,210000,AZN,Qara Qarayev pr.
5927129,https://bina.az/items/5927129,140.0,Nərimanov r.,3.0,11.0,14.0,True,349999,AZN,Azadlıq Prospekti
5479625,https://bina.az/items/5479625,123.0,20 Yanvar m.,3.0,17.0,22.0,True,265000,AZN,Main MTK yaşayış kompleksi
5914717,https://bina.az/items/5914717,70.0,Qara Qarayev m.,3.0,9.0,16.0,True,235000,AZN,Özbəkistan küçəsi
5948460,https://bina.az/items/5948460,7.0,Pirşağı q.,,,,,140000,AZN,Pirşağı qəsəbəsi
5699013,https://bina.az/items/5699013,34.0,Qara Qarayev m.,1.0,3.0,5.0,True,115000,AZN,Özbəkistan küçəsi
5788974,https://bina.az/items/5788974,110.0,Azadlıq Prospekti m.,3.0,8.0,17.0,True,316000,AZN,İbrahimpaşa Dadaşov küç.
5931709,https://bina.az/items/5931709,85.0,Əhmədli m.,3.0,6.0,15.0,True,205000,AZN,Babək pr
5864184,https://bina.az/items/5864184,50.0,Şah İsmayıl Xətai m.,2.0,5.0,5.0,True,195000,AZN,Mehdi Mehdizadə küçəsi
5801836,https://bina.az/items/5801836,80.0,Həzi Aslanov m.,3.0,5.0,5.0,True,165000,AZN,8 noyabr pr.
5908269,https://bina.az/items/5908269,175.0,28 May m.,3.0,4.0,16.0,True,390000,AZN,Rəşid Behbudov küç.
5862519,https://bina.az/items/5862519,300.0,Hövsan q.,8.0,,,True,290000,AZN,Hövsan qəs.
5501750,https://bina.az/items/5501750,55.0,Qara Qarayev m.,2.0,5.0,5.0,True,145000,AZN,8-ci kilometr
5828948,https://bina.az/items/5828948,100.0,Həzi Aslanov m.,4.0,4.0,5.0,True,238000,AZN,Xudu Məmmədov küçəsi
5826369,https://bina.az/items/5826369,100.0,Həzi Aslanov m.,4.0,2.0,5.0,True,250000,AZN,Xudu Məmmədov küçəsi
5864891,https://bina.az/items/5864891,47.0,Memar Əcəmi m.,2.0,5.0,5.0,True,124500,AZN,Mir Cəlal küç.
5894993,https://bina.az/items/5894993,60.0,Həzi Aslanov m.,3.0,9.0,9.0,True,125000,AZN,Əliağa Şıxlinski küçəsi
5864781,https://bina.az/items/5864781,56.0,Memar Əcəmi m.,2.0,17.0,17.0,True,132000,AZN,Hüseyn Seyidzadə küçəsi
5948457,https://bina.az/items/5948457,134.0,Qara Qarayev m.,3.0,2.0,16.0,True,315000,AZN,Şirin Mirzəyev küç.
5671578,https://bina.az/items/5671578,146.0,Nəriman Nərimanov m.,4.0,5.0,10.0,,365000,AZN,Heydər Əliyev pr.
5948456,https://bina.az/items/5948456,57.0,Abşeron r.,2.0,7.0,16.0,True,112000,AZN,Mehdi Hüseynzadə küçəsi
5948455,https://bina.az/items/5948455,55.0,,2.0,6.0,15.0,True,107000,AZN,Xırdalan şəhəri
5889243,https://bina.az/items/5889243,60.0,Əhmədli q.,2.0,7.0,9.0,True,135000,AZN,Nəsrəddin Tusi küçəsi
5948453,https://bina.az/items/5948453,6.0,Şüvəlan q.,,,,,220000,AZN,Şüvəlan qəsəbəsi
5937187,https://bina.az/items/5937187,102.0,Xalqlar Dostluğu m.,3.0,8.0,12.0,True,268000,AZN,Məhəmməd Hadi küçəsi
5863523,https://bina.az/items/5863523,107.0,Koroğlu m.,3.0,10.0,18.0,,283500,AZN,Heydər Əliyev prospekti
5715821,https://bina.az/items/5715821,300.0,,,,,,570000,AZN,Sumqayıt
5784232,https://bina.az/items/5784232,214.0,Nərimanov r.,,,,True,1950000,AZN,Əcəmi Naxçıvani küçəsi
5905346,https://bina.az/items/5905346,215.0,Gənclik m.,5.0,2.0,16.0,True,545000,AZN,Koroğlu Rəhimov küç.
5919916,https://bina.az/items/5919916,65.0,Elmlər Akademiyası m.,2.0,2.0,5.0,True,190000,AZN,Mətbuat pr.
5659771,https://bina.az/items/5659771,50.0,İnşaatçılar m.,2.0,4.0,16.0,True,167000,AZN,Gülüstan küçəsi
5696509,https://bina.az/items/5696509,101.0,Xalqlar Dostluğu m.,,,,True,179000,AZN,Bəhruz Nuriyev küç.
5934258,https://bina.az/items/5934258,70.0,İnşaatçılar m.,2.0,14.0,19.0,True,188000,AZN,Abbas Mirzə Şərifzadə küçəsi
5937221,https://bina.az/items/5937221,15.0,Nizami m.,,,,True,147000,AZN,Bəşir Səfəroğlu küçəsi
5857694,https://bina.az/items/5857694,85.0,Yasamal r.,3.0,2.0,5.0,True,260000,AZN,Parlament pr.
5718564,https://bina.az/items/5718564,177.0,Elmlər Akademiyası m.,3.0,5.0,19.0,True,389000,AZN,"İzmir küç., məhəllə 1028."
5919872,https://bina.az/items/5919872,85.0,Badamdar q.,3.0,2.0,5.0,True,220000,AZN,İqor Ağayev küçəsi
5419570,https://bina.az/items/5419570,170.0,Elmlər Akademiyası m.,4.0,9.0,18.0,True,583000,AZN,H.Cavid 130
5948449,https://bina.az/items/5948449,40.0,Qara Qarayev m.,2.0,14.0,17.0,True,157000,AZN,Azər Manafov küç.
5919007,https://bina.az/items/5919007,75.0,Badamdar q.,3.0,2.0,9.0,True,195000,AZN,Tofiq Məmmədov küç.
5948447,https://bina.az/items/5948447,110.0,8-ci mikrorayon q.,4.0,2.0,5.0,True,235000,AZN,S.Bəhluzadə k.
4634146,https://bina.az/items/4634146,125.0,Azadlıq Prospekti m.,5.0,5.0,5.0,True,230000,AZN,İbrahim Paşa Dadaşov küç.
5894118,https://bina.az/items/5894118,80.0,Yeni Günəşli q.,3.0,3.0,10.0,True,135000,AZN,Abbas Fətullayev küçəsi
5936236,https://bina.az/items/5936236,100.3,28 May m.,3.0,10.0,16.0,True,399000,AZN,Təbriz küçəsi
5913936,https://bina.az/items/5913936,83.0,Bakıxanov q.,3.0,16.0,20.0,True,152000,AZN,Yavər Əliyev küç
5924777,https://bina.az/items/5924777,101.0,Əhmədli m.,3.0,2.0,11.0,True,228000,AZN,Məhəmməd Hadi küç.
5851191,https://bina.az/items/5851191,115.0,Binəqədi r.,4.0,9.0,9.0,True,210000,AZN,Mir Cəlal küç.
5607269,https://bina.az/items/5607269,250.0,Buzovna q.,6.0,,,True,245000,AZN,Ağaəmi Rəhimov küç.
5948438,https://bina.az/items/5948438,130.0,Nəriman Nərimanov m.,3.0,11.0,19.0,True,310000,AZN,Əliyar Əliyev küçəsi
5948441,https://bina.az/items/5948441,120.0,Nəriman Nərimanov m.,3.0,12.0,18.0,True,358000,AZN,Faiq Yusifov küçəsi
5948439,https://bina.az/items/5948439,185.0,Şah İsmayıl Xətai m.,4.0,14.0,18.0,True,880000,AZN,Afiyyəddin Cəlilov küç.
5948437,https://bina.az/items/5948437,74.0,İnşaatçılar m.,2.0,16.0,19.0,True,195000,AZN,Dadaş Bünyadzadə küç
5935758,https://bina.az/items/5935758,65.0,Binəqədi q.,2.0,,,True,55000,AZN,Binəqədi qəs.
5942267,https://bina.az/items/5942267,100.0,Binəqədi q.,3.0,,,True,72000,AZN,Binə qəsəbəsi
5940824,https://bina.az/items/5940824,70.0,Binəqədi q.,3.0,,,True,55000,AZN,Binəqədi qəs
5490340,https://bina.az/items/5490340,147.0,Xətai r.,3.0,6.0,15.0,,264000,AZN,Ramiz Quliyev k
5948431,https://bina.az/items/5948431,69.5,,2.0,11.0,11.0,True,105000,AZN,Niyazı küçəsi
5850981,https://bina.az/items/5850981,211.0,Nəsimi r.,4.0,5.0,8.0,True,850000,AZN,Azadlıq prospekti
5782301,https://bina.az/items/5782301,78.0,Qara Qarayev m.,3.0,6.0,16.0,True,239000,AZN,Bəkir Çobanzadə küçəsi
5948429,https://bina.az/items/5948429,200.0,Sahil m.,4.0,8.0,14.0,True,850000,AZN,Tolstoy küçəsi
5871748,https://bina.az/items/5871748,100.0,Həzi Aslanov q.,3.0,8.0,20.0,True,278000,AZN,Gəncə prospekti
5878799,https://bina.az/items/5878799,110.0,Şüvəlan q.,3.0,,,True,153000,AZN,Şüvəlan qəs.
5942472,https://bina.az/items/5942472,105.0,Qara Qarayev m.,3.0,3.0,18.0,True,254000,AZN,Qara Qarayev pr.
5922526,https://bina.az/items/5922526,62.0,Elmlər Akademiyası m.,2.0,5.0,9.0,True,169000,AZN,Həsən bəy Zərdabi prospekti
5931701,https://bina.az/items/5931701,152.0,Nəsimi r.,3.0,13.0,18.0,True,410000,AZN,Azadlıq prospekti
5948426,https://bina.az/items/5948426,70.0,İnşaatçılar m.,2.0,16.0,18.0,True,169000,AZN,Əsəd Əhmədov küçəsi
5503722,https://bina.az/items/5503722,100.0,Xalqlar Dostluğu m.,3.0,8.0,11.0,True,259000,AZN,Məhəmməd Hadi küç.
5948425,https://bina.az/items/5948425,71.0,Abşeron r.,3.0,4.0,6.0,True,129000,AZN,Səttar Bəhlulzadə küç
5832794,https://bina.az/items/5832794,148.0,8 Noyabr m.,3.0,6.0,27.0,True,390000,AZN,Şəfayət Mehdiyev küç.
5948381,https://bina.az/items/5948381,75.0,Həzi Aslanov m.,3.0,3.0,9.0,True,212000,AZN,İlqar Zülfüqarov küçəsi
5827460,https://bina.az/items/5827460,110.0,Xalqlar Dostluğu m.,4.0,8.0,9.0,True,230000,AZN,Məzahir Rüstəmov küçəsi
5948424,https://bina.az/items/5948424,70.0,Memar Əcəmi m.,2.0,9.0,17.0,True,190000,AZN,20 yanvar küçəsi
3853255,https://bina.az/items/3853255,250.0,Şüvəlan q.,6.0,,,True,295000,AZN,Şüvəlan qəs.
5525170,https://bina.az/items/5525170,141.0,20 Yanvar m.,3.0,12.0,18.0,True,298000,AZN,Məmmədcəfər Cəfərov küç.
5894733,https://bina.az/items/5894733,55.0,Memar Əcəmi m.,2.0,3.0,5.0,True,139000,AZN,Hüseyn Seyidzadə küç.
5873991,https://bina.az/items/5873991,58.0,Nəriman Nərimanov m.,,,,True,550000,AZN,Təbriz küç
5948418,https://bina.az/items/5948418,75.0,İnşaatçılar m.,2.0,16.0,19.0,True,195000,AZN,Əsəd Əhmədov küç.
5936695,https://bina.az/items/5936695,85.0,Gənclik m.,2.0,10.0,15.0,True,295000,AZN,Təbriz küçəsi
5948417,https://bina.az/items/5948417,65.0,Nəriman Nərimanov m.,2.0,13.0,14.0,True,225000,AZN,Faiq Yusifov küçəsi
5850140,https://bina.az/items/5850140,100.0,Koroğlu m.,3.0,6.0,15.0,True,342000,AZN,Ziya Bunyadov küçəsi
5873207,https://bina.az/items/5873207,220.0,28 May m.,4.0,10.0,16.0,True,769000,AZN,Rəşid Behbudov küçəsi
5867723,https://bina.az/items/5867723,55.0,Nəsimi r.,2.0,12.0,17.0,True,240000,AZN,Azadlıq prospekti
5948412,https://bina.az/items/5948412,45.0,Azadlıq Prospekti m.,2.0,1.0,5.0,True,133000,AZN,Süleyman Sani Axundov küç
5811692,https://bina.az/items/5811692,68.0,Neftçilər m.,2.0,14.0,16.0,True,206000,AZN,Məhsəti Gəncəvi küçəsi
5864433,https://bina.az/items/5864433,55.0,20 Yanvar m.,2.0,3.0,20.0,True,165000,AZN,Melissa park
5855670,https://bina.az/items/5855670,115.0,Binəqədi r.,4.0,12.0,16.0,True,309000,AZN,Xurşudbanu Natavan küçəsi
5933199,https://bina.az/items/5933199,68.0,Qara Qarayev m.,2.0,8.0,20.0,True,214000,AZN,Özbəkistan küç.
5926212,https://bina.az/items/5926212,52.0,20 Yanvar m.,2.0,15.0,16.0,True,148500,AZN,Abbas Mirzə Şərifzadə küçəsi 97
5877258,https://bina.az/items/5877258,100.0,Koroğlu m.,3.0,5.0,17.0,,252000,AZN,Ziya Bünyadov pr.
5894337,https://bina.az/items/5894337,60.0,Qara Qarayev m.,3.0,17.0,17.0,True,194000,AZN,Özbəkistan küçəsi
5948396,https://bina.az/items/5948396,94.0,İnşaatçılar m.,4.0,20.0,24.0,True,265000,AZN,Həsən Bəy Zərdabi pr.
5482656,https://bina.az/items/5482656,12.0,Pirşağı q.,,,,,125000,AZN,Kərim Kərimov küçəsi
5718125,https://bina.az/items/5718125,360.0,Şüvəlan q.,7.0,,,True,2100000,AZN,Almaz İldırım küçəsi
5338413,https://bina.az/items/5338413,78.0,20 Yanvar m.,3.0,19.0,19.0,True,210000,AZN,Həsən bəy Zərdabi prospekti
5948409,https://bina.az/items/5948409,130.0,Masazır q.,4.0,8.0,8.0,True,140000,AZN,Əliağa Vahid küçəsi
5948408,https://bina.az/items/5948408,64.0,Həzi Aslanov m.,3.0,4.0,5.0,True,158000,AZN,Cavanşir küçəsi
5946527,https://bina.az/items/5946527,180.0,Nərimanov r.,4.0,3.0,10.0,True,420000,AZN,Məmməd Araz küç ...
5711326,https://bina.az/items/5711326,150.0,Ağ şəhər q.,,,,True,1300000,AZN,Ağ Şəhər
5861689,https://bina.az/items/5861689,155.0,Nizami m.,3.0,3.0,17.0,True,465000,AZN,Səməd Vurğun küç.
5948404,https://bina.az/items/5948404,83.0,Hövsan q.,3.0,2.0,7.0,True,131000,AZN,İnşaatçılar küçəsi
5716566,https://bina.az/items/5716566,130.0,Nərimanov r.,3.0,15.0,17.0,True,350000,AZN,Sabit Rəhman küç.
5948407,https://bina.az/items/5948407,120.0,Əhmədli m.,5.0,7.0,9.0,True,255000,AZN,Məhəmməd Hadi küçəsi
5622959,https://bina.az/items/5622959,50.0,Azadlıq Prospekti m.,2.0,4.0,9.0,True,148000,AZN,İbrahimpaşa Dadaşov küçəsi
5948405,https://bina.az/items/5948405,110.0,Zığ q.,4.0,,,True,195000,AZN,Zığ qəsəbəsi
5948403,https://bina.az/items/5948403,2.0,Kürdəxanı q.,,,,,8000,AZN,Sabunçu qəsəbəsi
5935494,https://bina.az/items/5935494,105.0,,3.0,,,True,55000,AZN,Xırdalan şəhəri
5917294,https://bina.az/items/5917294,50.0,Azadlıq Prospekti m.,1.0,3.0,9.0,True,148000,AZN,Cəfər Xəndan küç.
4979896,https://bina.az/items/4979896,100.0,Azadlıq Prospekti m.,4.0,2.0,5.0,True,220000,AZN,Abay Kunanbayev küçəsi
5863838,https://bina.az/items/5863838,146.0,Nəsimi m.,3.0,6.0,18.0,,250000,AZN,"Mir Cəlal küç., 127 e."
5788137,https://bina.az/items/5788137,80.0,Azadlıq Prospekti m.,2.0,15.0,17.0,True,248000,AZN,Cəfər Xəndan küç.
5948402,https://bina.az/items/5948402,3.2,Badamdar q.,,,,,280000,AZN,"Badamdar qəs.,"
5920362,https://bina.az/items/5920362,55.0,Azadlıq Prospekti m.,2.0,5.0,5.0,True,135000,AZN,Abay Kunanbayev küç.
5888554,https://bina.az/items/5888554,65.0,Azadlıq Prospekti m.,2.0,1.0,9.0,True,155000,AZN,Abay Kunanbayev küç.
5838844,https://bina.az/items/5838844,60.0,Azadlıq Prospekti m.,2.0,5.0,17.0,True,164000,AZN,Abay Kunanbayev küçəsi
5921763,https://bina.az/items/5921763,7.0,Novxanı q.,,,,,82000,AZN,Novxanı qəsəbəsi
5782299,https://bina.az/items/5782299,300.0,Azadlıq Prospekti m.,10.0,,,True,395000,AZN,Azadlıq pr.
5892125,https://bina.az/items/5892125,108.0,Elmlər Akademiyası m.,3.0,11.0,17.0,True,350000,AZN,Qurban Xəlilov küçəsi
5567664,https://bina.az/items/5567664,50.0,Elmlər Akademiyası m.,2.0,5.0,5.0,True,159000,AZN,Məhəmməd Rəhimov küçəsi
5686475,https://bina.az/items/5686475,140.0,Nizami m.,3.0,14.0,17.0,True,395000,AZN,Mərdanov Qardaşları küçəsi  59
5869958,https://bina.az/items/5869958,52.0,Dərnəgül m.,2.0,8.0,14.0,True,218000,AZN,Cəfər Xəndan küç.
5807019,https://bina.az/items/5807019,90.0,Səbail r.,3.0,10.0,18.0,True,275000,AZN,Abbasqulu Abbaszadə küç.
5948398,https://bina.az/items/5948398,36.0,Neftçilər m.,2.0,3.0,5.0,True,122000,AZN,Rüstəm Rüstəmov küçəsi
5726568,https://bina.az/items/5726568,90.0,Azadlıq Prospekti m.,3.0,4.0,17.0,True,260000,AZN,İlham Hacıyev küç.
5942578,https://bina.az/items/5942578,60.0,Nəsimi r.,2.0,2.0,5.0,True,186000,AZN,Azadlıq prospekti
5857658,https://bina.az/items/5857658,80.0,Həzi Aslanov m.,3.0,8.0,9.0,True,204000,AZN,CAVANŞİR KÜÇƏSİ
5607929,https://bina.az/items/5607929,105.0,Azadlıq Prospekti m.,3.0,11.0,17.0,True,285000,AZN,Fərman Məlikov Küçəsi
5919705,https://bina.az/items/5919705,76.0,8 Noyabr m.,2.0,4.0,14.0,True,230000,AZN,Həsən Əliyev küç.
5948392,https://bina.az/items/5948392,60.0,İnşaatçılar m.,2.0,4.0,20.0,True,200000,AZN,Abbas Mirzə Şərifzadə küçəsi
5777120,https://bina.az/items/5777120,70.0,20 Yanvar m.,2.0,12.0,19.0,True,190000,AZN,Zərdabi prospekti
5568119,https://bina.az/items/5568119,136.0,Xətai r.,4.0,11.0,19.0,True,339000,AZN,Gəncə prospekti
5948391,https://bina.az/items/5948391,95.0,Əmircan q.,3.0,4.0,5.0,True,150000,AZN,Səttar Bəhlulzadə küç
5880063,https://bina.az/items/5880063,93.0,Nəsimi m.,3.0,11.0,17.0,True,210000,AZN,Cəfər Xəndan küçəsi
5571794,https://bina.az/items/5571794,150.0,28 May m.,4.0,5.0,15.0,,480000,AZN,Süleyman Rüstəm küç.
5800886,https://bina.az/items/5800886,240.0,28 May m.,5.0,7.0,16.0,,780000,AZN,Azadlıq Prospekti
5898253,https://bina.az/items/5898253,75.0,Neftçilər m.,3.0,5.0,5.0,True,149000,AZN,Naxçıvanski küçəsi
5604918,https://bina.az/items/5604918,112.0,İçəri Şəhər m.,3.0,12.0,16.0,True,395000,AZN,Qurban Xəlilov küç.
5852149,https://bina.az/items/5852149,195.0,28 May m.,4.0,7.0,16.0,True,790000,AZN,Azadlıq pr 3
5916355,https://bina.az/items/5916355,170.0,28 May m.,4.0,5.0,12.0,True,500000,AZN,Azadlıq prospekti
5567772,https://bina.az/items/5567772,75.0,Nəriman Nərimanov m.,3.0,8.0,9.0,True,225000,AZN,Əhməd Rəcəbli küçəsi 18a
5948387,https://bina.az/items/5948387,130.0,Şüvəlan q.,4.0,,,True,260000,AZN,Almas İldırım küç.
5948386,https://bina.az/items/5948386,117.0,Neftçilər m.,3.0,5.0,11.0,True,265000,AZN,Elşən Süleymanov küç
5679422,https://bina.az/items/5679422,79.0,Badamdar q.,2.0,14.0,15.0,True,252800,AZN,Mikayıl Müşfiq küç.
5936187,https://bina.az/items/5936187,92.0,Azadlıq Prospekti m.,3.0,8.0,9.0,True,230000,AZN,Ibrahimpaşa Dadaşov küç.
5580248,https://bina.az/items/5580248,260.0,Nəsimi r.,5.0,6.0,14.0,,717000,AZN,Səməd Vurğun küç. 36
5803347,https://bina.az/items/5803347,45.0,Xətai r.,2.0,4.0,9.0,True,122000,AZN,Inqilab Ismayilov küç.
5928241,https://bina.az/items/5928241,120.0,28 May m.,3.0,6.0,12.0,,360000,AZN,Təbriz küçəsi
5948383,https://bina.az/items/5948383,165.0,Lökbatan q.,5.0,,,True,170000,AZN,Lökbatan qəsəbəsi
5948382,https://bina.az/items/5948382,320.0,Nəsimi m.,7.0,,,True,525000,AZN,Çingiz İldırım küçəsi
5720273,https://bina.az/items/5720273,187.0,Elmlər Akademiyası m.,4.0,18.0,20.0,,480000,AZN,Nazim Hikmət küçəsi
5864521,https://bina.az/items/5864521,100.0,20 Yanvar m.,,,,True,248000,AZN,Asif Məhərrəmov küç.
5474087,https://bina.az/items/5474087,70.0,Yeni Yasamal q.,3.0,5.0,12.0,True,165000,AZN,Məhəmməd Xiyabani küçəsi
5920670,https://bina.az/items/5920670,72.0,Dərnəgül m.,2.0,12.0,18.0,True,198000,AZN,Abay Kunanbayev küçəsi
5864456,https://bina.az/items/5864456,160.0,8 Noyabr m.,4.0,18.0,20.0,True,375000,AZN,Abdülvahab Salamzadə küçəsi
5725512,https://bina.az/items/5725512,90.0,Azadlıq Prospekti m.,3.0,2.0,9.0,True,209000,AZN,Suleyman Sani Axundov kucesi
5864535,https://bina.az/items/5864535,90.0,28 May m.,2.0,16.0,17.0,True,443000,AZN,Azadlıq prospekti
5886462,https://bina.az/items/5886462,195.0,28 May m.,4.0,6.0,17.0,True,790000,AZN,Azadlıq pr.
5948378,https://bina.az/items/5948378,144.0,Yeni Suraxanı q.,4.0,,,,139000,AZN,Yeni Suraxanı qəsəbəsi
5896967,https://bina.az/items/5896967,97.0,Nizami m.,3.0,16.0,20.0,True,320000,AZN,Murtuza Muxtarov küç.
5948377,https://bina.az/items/5948377,70.0,Yasamal r.,,,,True,420000,AZN,İzmir küçəsi.
5948374,https://bina.az/items/5948374,55.0,Nizami m.,2.0,3.0,5.0,True,210000,AZN,İzmir küç
5864010,https://bina.az/items/5864010,14.1,Nəriman Nərimanov m.,,,,,40000,AZN,Ziya Bünyadov prospekti
5948376,https://bina.az/items/5948376,55.0,Həzi Aslanov m.,2.0,8.0,12.0,True,144000,AZN,8 Noyabr pr
5906384,https://bina.az/items/5906384,120.0,Xaçmaz r.,5.0,,,True,290000,AZN,Xaçmaz r.
5769833,https://bina.az/items/5769833,3200.0,Nərimanov r.,,,,True,9300000,AZN,Məmməd Araz küçəsi
5948371,https://bina.az/items/5948371,80.0,Xalqlar Dostluğu m.,3.0,5.0,9.0,True,217000,AZN,Bəhruz Nuriyev küçəsi
5948373,https://bina.az/items/5948373,2.5,Novxanı q.,,,,,40000,AZN,Novxanı bağları
5937243,https://bina.az/items/5937243,53.0,Şah İsmayıl Xətai m.,2.0,12.0,16.0,True,215000,AZN,Süleyman Vəzirov küç
5948372,https://bina.az/items/5948372,61.0,,2.0,12.0,12.0,True,109900,AZN,"Heydər Əliyev prospekti,"
5704441,https://bina.az/items/5704441,10.0,Şüvəlan q.,,,,,220000,AZN,Şüvəlan qəs.
5631349,https://bina.az/items/5631349,178.0,Nizami m.,4.0,12.0,17.0,True,550000,AZN,"Mərdanov Qardaşları küç.,"
5921789,https://bina.az/items/5921789,66.0,Nərimanov r.,3.0,5.0,15.0,True,205000,AZN,Əliəşrəf Əlizadə küçəsi
5948368,https://bina.az/items/5948368,145.5,Bakıxanov q.,4.0,3.0,8.0,,272000,AZN,Səməd bəy Mehmandarov küç.
5948362,https://bina.az/items/5948362,115.0,Gənclik m.,3.0,4.0,9.0,True,300000,AZN,Teymur Əliyev küçəsi
5729103,https://bina.az/items/5729103,85.5,Gənclik m.,4.0,10.0,10.0,True,320000,AZN,Fətəli xan Xoyski küç.
5783309,https://bina.az/items/5783309,250.0,Şağan q.,6.0,,,True,340000,AZN,Şağan qəs.
5789932,https://bina.az/items/5789932,163.0,Nəsimi r.,3.0,15.0,20.0,,344000,AZN,Səməd Vurğun küçəsi
5948363,https://bina.az/items/5948363,45.0,Bakıxanov q.,2.0,8.0,9.0,True,113000,AZN,Sülh küçəsi
5831678,https://bina.az/items/5831678,410.0,Xətai r.,,,,,2000000,AZN,Mərkəzi Bulvar  küç.
5872715,https://bina.az/items/5872715,52.0,Memar Əcəmi m.,2.0,3.0,17.0,True,163000,AZN,Mir Cəlal küçəsi
5864693,https://bina.az/items/5864693,53.0,Memar Əcəmi m.,2.0,17.0,17.0,True,125000,AZN,Hüseyn Seyidzadə küç.
5948333,https://bina.az/items/5948333,280.0,Badamdar q.,5.0,,,True,550000,AZN,"Badamdar qəs.,"
5948356,https://bina.az/items/5948356,90.0,Nəriman Nərimanov m.,2.0,4.0,17.0,True,265000,AZN,Əliyar Əliyev küçəsi
5948357,https://bina.az/items/5948357,48.4,,1.0,9.0,16.0,,91960,AZN,Xırdalan şəhəri
5764139,https://bina.az/items/5764139,167.0,Nizami m.,3.0,6.0,18.0,True,414000,AZN,Mərdanov Qardaşları küçəsi
5778550,https://bina.az/items/5778550,55.0,Masazır q.,2.0,5.0,6.0,True,79500,AZN,Masazır qəs.
5948352,https://bina.az/items/5948352,55.0,Nəriman Nərimanov m.,2.0,12.0,17.0,True,248000,AZN,"Əliyar Əliyev küçəsi,"
5778451,https://bina.az/items/5778451,72.0,Masazır q.,3.0,8.0,9.0,True,91500,AZN,Masazır qəs.
5948353,https://bina.az/items/5948353,160.0,Məmmədli q.,4.0,,,True,139000,AZN,Muxtar Qasımov küçəsi 66
5781476,https://bina.az/items/5781476,54.0,Masazır q.,1.0,5.0,6.0,,57000,AZN,Masazir Qəsəbəsi
